timestamp(s),px(m),py(m),pz(m),qw,qx,qy,qz
320403.625265,-4.978508,10.900599,0.733249,0.061160,0.026843,-0.774234,0.629364
320403.659084,-5.004052,10.867878,0.727832,0.053507,0.035559,-0.775804,0.627703
320403.692904,-5.021554,10.830180,0.719812,0.045835,0.045769,-0.776403,0.626907
320403.726723,-5.007434,10.824242,0.718964,0.041470,0.055443,-0.775134,0.627992
320403.760543,-4.984138,10.827564,0.719980,0.037466,0.063078,-0.774064,0.628855
320403.794363,-4.951746,10.840436,0.723484,0.031500,0.070143,-0.773794,0.628775
320403.828182,-4.932993,10.845568,0.725056,0.025360,0.078331,-0.773985,0.627794
320403.862002,-4.923519,10.841583,0.723671,0.017760,0.086460,-0.774321,0.626605
320403.895822,-4.914187,10.837469,0.721417,0.009588,0.094541,-0.775077,0.624855
320403.929642,-4.897503,10.836164,0.720937,0.001941,0.102935,-0.776079,0.622224
320403.963461,-4.885978,10.833109,0.718437,0.004949,-0.111586,0.776005,-0.621052
320403.997281,-4.871737,10.833223,0.717156,0.014265,-0.120770,0.776025,-0.618897
320404.031101,-4.868957,10.824123,0.713722,0.023659,-0.127114,0.776162,-0.617114
320404.064920,-4.857878,10.819618,0.712781,0.031029,-0.131508,0.775446,-0.616791
320404.098740,-4.821177,10.836859,0.711614,0.035388,-0.136567,0.774625,-0.616473
320404.132560,-4.801918,10.839114,0.710440,0.038912,-0.141807,0.773880,-0.616039
320404.166379,-4.787712,10.837343,0.710313,0.044934,-0.148257,0.773524,-0.614551
320404.200199,-4.776741,10.833452,0.710303,0.051376,-0.152755,0.773518,-0.612952
320404.234019,-4.767411,10.828973,0.711007,0.057198,-0.157405,0.773757,-0.610950
320404.267839,-4.760786,10.822998,0.711552,0.063307,-0.162132,0.773926,-0.608895
320404.301658,-4.750991,10.820208,0.710976,0.069738,-0.166590,0.775040,-0.605557
320404.335478,-4.744835,10.816618,0.710270,0.075919,-0.171699,0.775957,-0.602202
320404.369297,-4.735423,10.815032,0.711367,0.082470,-0.177300,0.775316,-0.600538
320404.403117,-4.721257,10.821637,0.710595,0.088287,-0.182130,0.775075,-0.598574
320404.436937,-4.707093,10.822475,0.710170,0.094367,-0.186319,0.774445,-0.597170
320404.470756,-4.700003,10.816031,0.712666,0.100206,-0.189832,0.773015,-0.596968
320404.504576,-4.689630,10.813834,0.712561,0.105303,-0.192644,0.771146,-0.597607
320404.538396,-4.678981,10.810572,0.712451,0.111815,-0.195996,0.769114,-0.597951
320404.572216,-4.668221,10.809318,0.712852,0.119308,-0.200531,0.766826,-0.597938
320404.606035,-4.655150,10.808495,0.712420,0.125367,-0.205987,0.765060,-0.597105
320404.639855,-4.640205,10.804611,0.712309,0.129398,-0.210838,0.764429,-0.595358
320404.673675,-4.628125,10.801715,0.710376,0.133867,-0.215812,0.762637,-0.594887
320404.707494,-4.613034,10.801797,0.709800,0.139541,-0.222236,0.760267,-0.594250
320404.741314,-4.595574,10.803254,0.710058,0.146704,-0.230189,0.757722,-0.592745
320404.775134,-4.583184,10.802094,0.707724,0.154741,-0.237959,0.755633,-0.590296
320404.808953,-4.573405,10.796896,0.704893,0.162985,-0.244908,0.753428,-0.588050
320404.842773,-4.564838,10.789952,0.700009,0.169729,-0.250326,0.751276,-0.586612
320404.876593,-4.550076,10.783977,0.697373,0.175258,-0.253996,0.750528,-0.584362
320404.910413,-4.531623,10.777876,0.695582,0.182454,-0.256593,0.747694,-0.584658
320404.944232,-4.512310,10.770638,0.693475,0.189078,-0.256520,0.743307,-0.588169
320404.978052,-4.491578,10.762180,0.690926,0.191374,-0.254901,0.740918,-0.591136
320405.011871,-4.469673,10.752882,0.688171,0.189565,-0.253529,0.740949,-0.592269
320405.045691,-4.447583,10.743324,0.685492,0.187237,-0.253608,0.739100,-0.595278
320405.079511,-4.425740,10.733305,0.683174,0.185564,-0.254966,0.735229,-0.599997
320405.113330,-4.403870,10.722010,0.682101,0.184365,-0.255830,0.734905,-0.600395
320405.147150,-4.381391,10.709229,0.682439,0.182770,-0.251903,0.736317,-0.600814
320405.180970,-4.358946,10.695270,0.683137,0.179117,-0.245776,0.739608,-0.600409
320405.214790,-4.335995,10.679767,0.684314,0.172665,-0.241445,0.745452,-0.596819
320405.248609,-4.313143,10.662357,0.686100,0.162983,-0.236592,0.753005,-0.591983
320405.282429,-4.289585,10.644580,0.687434,0.151784,-0.228959,0.759158,-0.590100
320405.316248,-4.266024,10.628646,0.687743,0.140067,-0.222817,0.763819,-0.589333
320405.350068,-4.249660,10.611348,0.694075,0.130079,-0.220899,0.766971,-0.588251
320405.383888,-4.229705,10.597525,0.695036,0.123553,-0.220744,0.770773,-0.584736
320405.417707,-4.217847,10.575464,0.697468,0.120129,-0.219854,0.774177,-0.581278
320405.451527,-4.200104,10.559080,0.698659,0.116914,-0.217237,0.777887,-0.577953
320405.485347,-4.181890,10.541928,0.697993,0.112441,-0.213662,0.782147,-0.574412
320405.519167,-4.175638,10.517294,0.698794,0.109382,-0.211129,0.786385,-0.570137
320405.552986,-4.191256,10.478232,0.700144,0.113129,-0.209891,0.790673,-0.563903
320405.586806,-4.236953,10.429914,0.694964,0.119426,-0.210298,0.792293,-0.560164
320405.620626,-4.275277,10.407619,0.675786,0.123716,-0.213451,0.791329,-0.559405
320405.654445,-4.246840,10.388572,0.670589,0.127981,-0.217971,0.789221,-0.559676
320405.688265,-4.207211,10.363398,0.670401,0.132657,-0.220800,0.786888,-0.560764
320405.722085,-4.156762,10.334688,0.669731,0.136034,-0.221990,0.784560,-0.562745
320405.755904,-4.127160,10.305330,0.669801,0.137860,-0.223023,0.780484,-0.567538
320405.789724,-4.102580,10.274570,0.668580,0.139315,-0.222688,0.776567,-0.572664
320405.823544,-4.080689,10.240797,0.668321,0.142391,-0.220235,0.774142,-0.576130
320405.857364,-4.071990,10.207942,0.670152,0.145124,-0.213830,0.773049,-0.579320
320405.891183,-4.058127,10.171568,0.671744,0.146087,-0.205743,0.772158,-0.583182
320405.925003,-4.033930,10.131762,0.673929,0.147267,-0.202005,0.771029,-0.585680
320405.958822,-4.004066,10.091980,0.677493,0.149253,-0.203815,0.769730,-0.586257
320405.992642,-3.971945,10.051661,0.681785,0.152071,-0.207101,0.770820,-0.582942
320406.026462,-3.973267,10.015491,0.690041,0.154615,-0.205788,0.774605,-0.577696
320406.060281,-3.969208,9.978065,0.699045,0.152196,-0.197356,0.776988,-0.578080
320406.094101,-3.961368,9.938268,0.709431,0.146496,-0.189823,0.775609,-0.583897
320406.127921,-3.958582,9.900525,0.716338,0.142650,-0.184641,0.773539,-0.589232
320406.161741,-3.953839,9.862117,0.721705,0.137341,-0.176128,0.773537,-0.593091
320406.195560,-3.949367,9.823675,0.726342,0.131375,-0.163667,0.774962,-0.596145
320406.229380,-3.943976,9.782204,0.730899,0.127244,-0.149444,0.775918,-0.599524
320406.263200,-3.944573,9.742909,0.730356,0.123346,-0.137451,0.776785,-0.602078
320406.297019,-3.948442,9.706404,0.727060,0.119535,-0.128809,0.780696,-0.599696
320406.330839,-3.955515,9.671743,0.722920,0.118612,-0.119089,0.785854,-0.595133
320406.364659,-3.951988,9.631520,0.722549,0.124791,-0.107645,0.791477,-0.588561
320406.398478,-3.943945,9.588464,0.725850,0.135166,-0.097094,0.792359,-0.586917
320406.432298,-3.936414,9.545075,0.727093,0.137665,-0.088547,0.790619,-0.590025
320406.466118,-3.933267,9.503307,0.725766,0.133170,-0.080558,0.787748,-0.596010
320406.499938,-3.931479,9.461370,0.725778,0.123601,-0.071143,0.784993,-0.602865
320406.533757,-3.935210,9.421813,0.723448,0.111800,-0.060030,0.783454,-0.608356
320406.567577,-3.931581,9.378623,0.725330,0.098282,-0.047692,0.782286,-0.613266
320406.601396,-3.932784,9.339309,0.725489,0.084212,-0.039646,0.782578,-0.615554
320406.635216,-3.925454,9.296130,0.727893,0.078174,-0.040651,0.785604,-0.612423
320406.669036,-3.921610,9.258893,0.731051,0.081920,-0.044030,0.789433,-0.606752
320406.702855,-3.920720,9.222356,0.736370,0.086798,-0.040945,0.794291,-0.599914
320406.736675,-3.919576,9.185254,0.742061,0.090471,-0.037263,0.798394,-0.594132
320406.770495,-3.918304,9.144889,0.745448,0.090085,-0.036623,0.798540,-0.594034
320406.804315,-3.921374,9.106463,0.745261,0.081824,-0.032907,0.798034,-0.596121
320406.838134,-3.923704,9.064931,0.745048,0.072133,-0.023370,0.798976,-0.596561
320406.871954,-3.929656,9.024404,0.745746,0.063043,-0.009489,0.797226,-0.600310
320406.905773,-3.936483,8.985921,0.742221,0.057612,0.001474,0.795339,-0.603420
320406.939593,-3.941388,8.943843,0.735688,0.053989,0.006832,0.795532,-0.603463
320406.973413,-3.947339,8.900889,0.729273,0.053366,0.012938,0.794509,-0.604774
320407.007232,-3.955267,8.858530,0.722814,0.055039,0.020005,0.794107,-0.604947
320407.041052,-3.962853,8.814960,0.716882,0.056389,0.020563,0.791804,-0.607812
320407.074872,-3.974071,8.774688,0.709311,0.055519,0.016661,0.788898,-0.611783
320407.108692,-3.984804,8.732615,0.705150,0.051544,0.013191,0.786646,-0.615113
320407.142511,-3.994679,8.688646,0.701892,0.046317,0.008325,0.781296,-0.622384
320407.176331,-4.003413,8.645061,0.698012,0.044839,-0.001463,0.778983,-0.625435
320407.210151,-4.010893,8.602777,0.696765,0.045405,-0.012286,0.780748,-0.623075
320407.243970,-4.019278,8.562586,0.698446,0.046948,-0.015764,0.784588,-0.618039
320407.277790,-4.028946,8.520686,0.704936,0.046432,-0.014444,0.789381,-0.611966
320407.311610,-4.040114,8.479790,0.709860,0.041252,-0.014328,0.791821,-0.609189
320407.345429,-4.056769,8.447691,0.713123,0.036263,-0.013408,0.793284,-0.607614
320407.379249,-4.066844,8.403991,0.716168,0.031105,-0.007768,0.796178,-0.604212
320407.413069,-4.077003,8.360059,0.715055,0.024631,-0.002038,0.799885,-0.599638
320407.446889,-4.089279,8.313249,0.710797,0.018933,0.000599,0.802801,-0.595940
320407.480708,-4.100423,8.262592,0.705542,0.015591,-0.000345,0.804468,-0.593717
320407.514528,-4.110806,8.211195,0.698134,0.013373,-0.002896,0.804812,-0.593360
320407.548347,-4.124959,8.162875,0.690087,0.011442,-0.004600,0.803919,-0.594490
320407.582167,-4.141990,8.116433,0.681625,0.008463,-0.004037,0.803072,-0.595612
320407.615987,-4.153876,8.064599,0.675169,0.005345,-0.000836,0.802824,-0.596628
320407.649806,-4.163526,8.012341,0.670920,0.003698,0.005299,0.801742,-0.598972
320407.683626,-4.175175,7.961535,0.668671,0.002277,0.011000,0.803173,-0.598041
320407.717446,-4.184597,7.910418,0.668357,0.005308,-0.012578,-0.801784,0.597283
320407.751266,-4.196063,7.861474,0.668212,0.013597,-0.011813,-0.802119,0.596949
320407.785085,-4.206730,7.814016,0.671428,0.016061,-0.014275,-0.805317,0.592461
320407.818905,-4.217203,7.767960,0.678035,0.020502,-0.020521,-0.809124,0.586885
320407.852725,-4.229661,7.725272,0.685593,0.029676,-0.025198,-0.808956,0.586613
320407.886544,-4.244843,7.682353,0.690727,0.037331,-0.025289,-0.807322,0.588392
320407.920364,-4.265134,7.647341,0.695570,0.039545,-0.024535,-0.807876,0.587503
320407.954184,-4.285885,7.607087,0.699280,0.035506,-0.029303,-0.811514,0.582518
320407.988003,-4.298466,7.557633,0.703245,0.030437,-0.038440,-0.814754,0.577722
320408.021823,-4.316544,7.507337,0.704750,0.029236,-0.045079,-0.815417,0.576357
320408.055643,-4.336763,7.459047,0.701329,0.030692,-0.048624,-0.814508,0.577275
320408.089463,-4.356162,7.413514,0.695564,0.030592,-0.052963,-0.813351,0.578531
320408.123282,-4.376477,7.368919,0.688822,0.027596,-0.056640,-0.812788,0.579164
320408.157102,-4.388952,7.313730,0.682534,0.022430,-0.057101,-0.811504,0.581105
320408.190921,-4.405519,7.268178,0.675037,0.015281,-0.052581,-0.809799,0.584261
320408.224741,-4.425924,7.223367,0.668360,0.007909,-0.046417,-0.808913,0.586267
320408.258561,-4.446093,7.172896,0.661006,0.003786,-0.041207,-0.807642,0.589381
320408.292380,-4.465688,7.122562,0.655267,0.001212,-0.030995,-0.798240,0.592553
320408.326200,-4.485632,7.076248,0.652681,0.003931,0.015648,0.801597,-0.598427
320408.360020,-4.503626,7.025907,0.653328,0.009931,0.002587,0.804163,-0.594168
320408.393840,-4.520311,6.973404,0.658135,0.013026,-0.000133,0.808661,-0.588313
320408.427659,-4.536308,6.919275,0.663737,0.010861,0.001895,0.809341,-0.587295
320408.461479,-4.552363,6.868916,0.671844,0.006337,0.002739,0.807291,-0.589917
320408.495298,-4.567544,6.818824,0.679569,0.003818,0.003158,0.805609,-0.591452
320408.529118,-4.582787,6.768725,0.687434,0.004300,0.006061,0.806112,-0.592079
320408.562938,-4.596491,6.714781,0.693206,0.007139,0.008285,0.806431,-0.591351
320408.596758,-4.608737,6.667428,0.694789,0.010746,0.006210,0.805076,-0.592945
320408.630577,-4.620354,6.617686,0.692779,0.012833,0.000317,0.803035,-0.595743
320408.664397,-4.631713,6.573400,0.688127,0.014003,-0.006625,0.799586,-0.600385
320408.698217,-4.643113,6.533347,0.682092,0.014905,-0.012319,0.794245,-0.607349
320408.732036,-4.651954,6.487280,0.674568,0.016185,-0.017524,0.788556,-0.614471
320408.765856,-4.660854,6.438392,0.668618,0.016664,-0.019882,0.784466,-0.619668
320408.799676,-4.668867,6.389421,0.664134,0.017037,-0.018345,0.782123,-0.622617
320408.833495,-4.676571,6.340600,0.661626,0.016764,-0.015944,0.781361,-0.623623
320408.867315,-4.685854,6.302053,0.659566,0.018632,-0.019206,0.784917,-0.619019
320408.901135,-4.695905,6.266943,0.663459,0.021053,-0.024801,0.791017,-0.610941
320408.934954,-4.706753,6.220141,0.667810,0.020788,-0.020700,0.797111,-0.603132
320408.968774,-4.712878,6.171780,0.673431,0.009316,-0.004627,0.797845,-0.602668
320409.002594,-4.720311,6.119730,0.679494,0.011649,-0.009069,-0.791375,0.611125
320409.036414,-4.732088,6.083955,0.686324,0.028654,-0.011805,-0.784246,0.619672
320409.070233,-4.744122,6.047756,0.693062,0.033652,-0.011764,-0.784118,0.619582
320409.104053,-4.756900,6.012166,0.700997,0.028598,-0.016225,-0.786648,0.616524
320409.137872,-4.771080,5.975964,0.707928,0.019848,-0.023607,-0.788160,0.614716
320409.171692,-4.786875,5.935119,0.712065,0.014578,-0.031970,-0.787684,0.615125
320409.205512,-4.803467,5.892673,0.712583,0.017642,-0.041938,-0.784532,0.618397
320409.239331,-4.821890,5.852818,0.711132,0.025529,-0.054095,-0.781036,0.621600
320409.273151,-4.840851,5.808608,0.709938,0.033973,-0.069124,-0.778150,0.623346
320409.306971,-4.861825,5.781891,0.708502,0.038647,-0.082438,-0.774509,0.625975
320409.340791,-4.882571,5.745488,0.704483,0.037733,-0.086739,-0.775111,0.624702
320409.374610,-4.902753,5.704168,0.697779,0.044768,-0.086692,-0.774643,0.624830
320409.408430,-4.923757,5.663028,0.693480,0.060063,-0.089827,-0.766691,0.632857
320409.442250,-4.943842,5.614670,0.693836,0.073182,-0.095894,-0.758386,0.640546
320409.476069,-4.963864,5.566118,0.695471,0.085569,-0.102653,-0.753326,0.643928
320409.509889,-4.983560,5.518712,0.699207,0.093551,-0.109214,-0.753568,0.641448
320409.543709,-5.002158,5.470378,0.705363,0.096067,-0.116732,-0.756668,0.636083
320409.577528,-5.020298,5.422804,0.712650,0.096740,-0.122422,-0.758463,0.632763
320409.611348,-5.038005,5.376408,0.719761,0.098725,-0.126567,-0.759324,0.630605
320409.645168,-5.055142,5.330095,0.726667,0.103282,-0.133885,-0.759171,0.628544
320409.678988,-5.072025,5.287707,0.735264,0.109343,-0.147966,-0.757171,0.626772
320409.712807,-5.089244,5.239460,0.739644,0.118598,-0.163392,-0.753225,0.626011
320409.746627,-5.106114,5.193125,0.744856,0.129740,-0.174582,-0.747260,0.627925
320409.780446,-5.120104,5.155492,0.746360,0.138057,-0.180988,-0.740590,0.632227
320409.814266,-5.133773,5.109815,0.747166,0.142398,-0.186306,-0.736419,0.634588
320409.848086,-5.147957,5.065143,0.745714,0.148871,-0.193575,-0.732202,0.635803
320409.881905,-5.159703,5.024946,0.744807,0.158168,-0.201998,-0.726330,0.637671
320409.915725,-5.167817,4.999805,0.742368,0.168146,-0.211131,-0.719785,0.639578
320409.949545,-5.172299,4.969315,0.741099,0.178523,-0.223304,-0.714321,0.638757
320409.983365,-5.176334,4.937775,0.741183,0.188565,-0.234180,-0.711204,0.635446
320410.017184,-5.179146,4.915799,0.741031,0.196849,-0.242598,-0.708117,0.633220
320410.051004,-5.182678,4.898950,0.742273,0.201296,-0.250273,-0.706932,0.630151
320410.084823,-5.183315,4.874962,0.744198,0.208126,-0.259126,-0.706954,0.624302
320410.118643,-5.184798,4.850459,0.745473,0.218765,-0.273878,-0.706071,0.615302
320410.152463,-5.195237,4.795184,0.749684,0.227706,-0.289272,-0.702984,0.608510
320410.186282,-5.210276,4.756488,0.752729,0.232195,-0.298086,-0.701461,0.604303
320410.220102,-5.218424,4.726517,0.753413,0.234403,-0.300579,-0.703595,0.599718
320410.253922,-5.230964,4.687694,0.753699,0.233336,-0.299942,-0.708609,0.594527
320410.287742,-5.238516,4.652212,0.753920,0.233691,-0.303094,-0.711721,0.589046
320410.321561,-5.248712,4.620943,0.751108,0.238928,-0.305536,-0.710791,0.586804
320410.355381,-5.257855,4.581216,0.746911,0.247345,-0.308539,-0.710024,0.582658
320410.389201,-5.267981,4.543324,0.741186,0.255401,-0.312923,-0.709153,0.577886
320410.423020,-5.277252,4.512582,0.734262,0.259789,-0.317105,-0.708126,0.574901
320410.456840,-5.287155,4.481852,0.726889,0.260027,-0.318911,-0.708030,0.573911
320410.490660,-5.297449,4.449624,0.719964,0.258525,-0.318192,-0.709321,0.573396
320410.524479,-5.306557,4.415955,0.712349,0.256352,-0.316690,-0.709548,0.574920
320410.558299,-5.317091,4.379093,0.704966,0.254605,-0.317741,-0.708721,0.576136
320410.592119,-5.330715,4.348683,0.698437,0.255918,-0.320835,-0.705491,0.577802
320410.625939,-5.346828,4.313353,0.695595,0.257140,-0.322758,-0.702187,0.580207
320410.659758,-5.360134,4.279315,0.694403,0.254535,-0.323540,-0.702414,0.580644
320410.693578,-5.372499,4.242961,0.694800,0.249082,-0.322743,-0.706211,0.578844
320410.727397,-5.382722,4.207213,0.696748,0.243519,-0.322728,-0.711389,0.574866
320410.761217,-5.394369,4.165623,0.700498,0.239933,-0.323786,-0.714445,0.571983
320410.795037,-5.403945,4.126024,0.705148,0.237172,-0.321385,-0.716577,0.571820
320410.828856,-5.411592,4.090036,0.710573,0.234677,-0.315883,-0.719111,0.572734
320410.862676,-5.417486,4.048399,0.715094,0.231097,-0.310414,-0.722664,0.572707
320410.896496,-5.419497,4.012073,0.719390,0.226601,-0.304816,-0.725860,0.573469
320410.930316,-5.419869,3.980817,0.722186,0.222714,-0.298153,-0.729089,0.574397
320410.964135,-5.416711,3.958174,0.722039,0.217191,-0.289009,-0.733024,0.576175
320410.997955,-5.410770,3.932085,0.721843,0.208765,-0.277329,-0.736878,0.580101
320411.031775,-5.402767,3.908285,0.719588,0.199023,-0.265689,-0.740992,0.583721
320411.065594,-5.393529,3.880514,0.716145,0.189013,-0.254332,-0.745211,0.586729
320411.099414,-5.382954,3.846487,0.712981,0.179785,-0.240755,-0.748239,0.591484
320411.133234,-5.370398,3.819062,0.707994,0.169313,-0.225921,-0.752140,0.595464
320411.167053,-5.358111,3.783970,0.704757,0.155345,-0.210271,-0.757282,0.598481
320411.200873,-5.346157,3.743066,0.702836,0.136907,-0.194904,-0.765521,0.597699
320411.234693,-5.332061,3.708587,0.702168,0.118258,-0.176673,-0.772745,0.598052
320411.268513,-5.318354,3.672335,0.701753,0.107557,-0.158662,-0.778255,0.597978
320411.302332,-5.304909,3.635306,0.702796,0.103717,-0.144566,-0.782802,0.596293
320411.336152,-5.287770,3.607528,0.707530,0.097561,-0.129290,-0.786757,0.595633
320411.369971,-5.275500,3.569735,0.711731,0.092781,-0.114331,-0.790243,0.594844
320411.403791,-5.261624,3.534739,0.715867,0.091514,-0.101307,-0.791419,0.595831
320411.437611,-5.246924,3.502485,0.721194,0.085409,-0.087605,-0.791621,0.598639
320411.471430,-5.234528,3.465750,0.725300,0.074210,-0.073826,-0.792777,0.600453
320411.505250,-5.221912,3.435385,0.730677,0.062426,-0.061261,-0.793220,0.602623
320411.539070,-5.213996,3.402259,0.734108,0.051337,-0.050939,-0.794252,0.603266
320411.572890,-5.204999,3.371813,0.737686,0.042333,-0.044410,-0.795603,0.602710
320411.606709,-5.196399,3.338957,0.740389,0.034377,-0.038287,-0.797572,0.601052
320411.640529,-5.188005,3.310011,0.741678,0.025072,-0.030707,-0.798638,0.600484
320411.674348,-5.180870,3.274618,0.738554,0.015387,-0.022069,-0.799408,0.600162
320411.708168,-5.174150,3.242941,0.737346,0.003908,-0.013246,-0.799865,0.601013
320411.741988,-5.167288,3.209583,0.733404,0.006434,0.004683,0.799634,-0.601149
320411.775807,-5.159171,3.176955,0.731636,0.015065,-0.004982,0.797985,-0.602541
320411.809627,-5.153202,3.141178,0.728254,0.024306,-0.015197,0.796021,-0.604617
320411.843447,-5.146815,3.107572,0.725038,0.033644,-0.025849,0.793874,-0.606599
320411.877267,-5.140744,3.072173,0.721488,0.043376,-0.036229,0.790922,-0.609300
320411.911086,-5.131539,3.033232,0.718823,0.051875,-0.045869,0.787766,-0.612072
320411.944906,-5.126513,2.993256,0.717193,0.059919,-0.055169,0.784234,-0.615098
320411.978726,-5.121877,2.956643,0.713690,0.067720,-0.066823,0.780522,-0.617847
320412.012545,-5.117131,2.918865,0.711993,0.076448,-0.079751,0.777207,-0.619470
320412.046365,-5.110156,2.878179,0.710795,0.086065,-0.093573,0.775041,-0.618991
320412.080185,-5.104428,2.837074,0.709856,0.094393,-0.108733,0.774961,-0.615392
320412.114004,-5.098409,2.797204,0.710374,0.100253,-0.121973,0.776148,-0.610464
320412.147824,-5.091778,2.756799,0.711393,0.103741,-0.131651,0.776071,-0.607964
320412.181644,-5.084246,2.715971,0.712410,0.105925,-0.139025,0.774982,-0.607334
320412.215464,-5.076404,2.675575,0.719261,0.108365,-0.143638,0.774949,-0.605870
320412.249283,-5.066154,2.635034,0.721099,0.111785,-0.145835,0.775618,-0.603865
320412.283103,-5.053570,2.597576,0.721917,0.115975,-0.148708,0.774699,-0.603553
320412.316922,-5.039873,2.561510,0.719597,0.122174,-0.156094,0.772524,-0.603255
320412.350742,-5.026340,2.530405,0.714490,0.130397,-0.166764,0.768781,-0.603458
320412.384562,-5.010602,2.496137,0.708496,0.138655,-0.176639,0.763473,-0.605545
320412.418381,-4.993360,2.459103,0.701599,0.147073,-0.186041,0.759560,-0.605662
320412.452201,-4.974686,2.423243,0.696940,0.158704,-0.195359,0.752598,-0.608477
320412.486021,-4.958225,2.381037,0.695056,0.167847,-0.201175,0.746735,-0.611346
320412.519841,-4.942363,2.340534,0.693838,0.172870,-0.204031,0.740623,-0.616414
320412.553660,-4.927982,2.296889,0.692306,0.174946,-0.204196,0.736850,-0.620283
320412.587480,-4.911597,2.247296,0.691606,0.174279,-0.204196,0.738546,-0.618450
320412.621300,-4.894862,2.195999,0.692074,0.173403,-0.204303,0.744579,-0.611386
320412.655119,-4.881664,2.149799,0.696015,0.171192,-0.203281,0.750131,-0.605536
320412.688939,-4.867881,2.108965,0.698435,0.164783,-0.201445,0.755933,-0.600692
320412.722759,-4.853422,2.067425,0.700051,0.160197,-0.201218,0.757070,-0.600576
320412.756578,-4.838818,2.024510,0.700293,0.160126,-0.206225,0.757338,-0.598555
320412.790398,-4.825769,1.981014,0.700124,0.162923,-0.213702,0.756793,-0.595861
320412.824218,-4.814623,1.939400,0.700497,0.166002,-0.219055,0.758486,-0.590895
320412.858038,-4.802966,1.894966,0.700152,0.167542,-0.216304,0.763246,-0.585319
320412.891857,-4.790864,1.853218,0.699284,0.167422,-0.207647,0.767320,-0.583159
320412.925677,-4.779280,1.809112,0.696465,0.166483,-0.199478,0.769675,-0.583174
320412.959496,-4.769856,1.766311,0.692733,0.166200,-0.194307,0.772538,-0.581211
320412.993316,-4.758440,1.720449,0.686027,0.168232,-0.191587,0.775139,-0.578059
320413.027136,-4.745850,1.674268,0.678228,0.172116,-0.191761,0.776489,-0.575038
320413.060955,-4.730668,1.625860,0.670221,0.176985,-0.195238,0.777152,-0.571483
320413.094775,-4.711474,1.575562,0.660796,0.183085,-0.200707,0.775529,-0.569870
320413.128595,-4.692449,1.523454,0.652142,0.188351,-0.208187,0.771023,-0.571582
320413.162415,-4.672742,1.475469,0.642927,0.189987,-0.217616,0.765044,-0.575549
320413.196234,-4.653738,1.429031,0.635024,0.191260,-0.228861,0.756433,-0.582108
320413.230054,-4.635351,1.389738,0.628468,0.196134,-0.244566,0.748905,-0.583833
320413.263873,-4.613883,1.339366,0.626183,0.202666,-0.262681,0.745334,-0.578276
320413.297693,-4.592065,1.296692,0.628004,0.210392,-0.277704,0.745859,-0.567724
320413.331513,-4.569639,1.264069,0.632540,0.216643,-0.287003,0.747383,-0.558672
320413.365332,-4.547824,1.234415,0.638613,0.220565,-0.294180,0.748015,-0.552525
320413.399152,-4.524498,1.195942,0.641625,0.221745,-0.298703,0.748394,-0.549100
320413.432972,-4.498988,1.166400,0.645189,0.222298,-0.301159,0.748354,-0.547588
320413.466792,-4.472637,1.142177,0.647789,0.224526,-0.304195,0.747212,-0.546561
320413.500611,-4.447368,1.123921,0.648991,0.231211,-0.310876,0.744658,-0.543490
320413.534431,-4.419950,1.096675,0.646390,0.239840,-0.322301,0.741193,-0.537802
320413.568251,-4.392823,1.065428,0.640350,0.247466,-0.336078,0.736338,-0.532559
320413.602070,-4.365336,1.042479,0.633263,0.253954,-0.347020,0.730293,-0.530808
320413.635890,-4.337733,1.019230,0.626105,0.259716,-0.353000,0.725085,-0.531216
320413.669710,-4.305617,0.991900,0.619537,0.262979,-0.356224,0.722110,-0.531510
320413.703529,-4.269792,0.957519,0.611044,0.261044,-0.357733,0.719829,-0.534536
320413.737349,-4.234104,0.927741,0.602744,0.255780,-0.360043,0.717711,-0.538365
320413.771169,-4.197882,0.893694,0.595200,0.248723,-0.365540,0.717482,-0.538272
320413.804989,-4.160680,0.861741,0.591045,0.242821,-0.372518,0.721426,-0.530861
320413.838808,-4.122321,0.831754,0.589778,0.236149,-0.376015,0.730233,-0.519236
320413.872628,-4.084225,0.807816,0.590611,0.227323,-0.373676,0.738076,-0.513745
320413.906447,-4.045471,0.780244,0.591327,0.217128,-0.369128,0.742352,-0.515280
320413.940267,-4.011510,0.771278,0.597011,0.207993,-0.365111,0.744418,-0.518916
320413.974087,-3.972041,0.740367,0.598856,0.203657,-0.363971,0.744268,-0.521645
320414.007906,-3.939718,0.714405,0.601535,0.209657,-0.366113,0.743518,-0.518831
320414.041726,-3.911372,0.696939,0.606507,0.224441,-0.369935,0.742399,-0.511487
320414.075546,-3.883301,0.677755,0.610483,0.240051,-0.373158,0.740795,-0.504331
320414.109366,-3.855409,0.664286,0.613076,0.253418,-0.375836,0.737279,-0.500945
320414.143185,-3.822031,0.643163,0.613310,0.262713,-0.376583,0.733881,-0.500586
320414.177005,-3.789061,0.624708,0.613297,0.272304,-0.376125,0.731436,-0.499382
320414.210825,-3.756758,0.608730,0.612296,0.283557,-0.377862,0.728867,-0.495549
320414.244644,-3.723745,0.591841,0.610220,0.294305,-0.382226,0.725106,-0.491435
320414.278464,-3.685526,0.569016,0.607001,0.305152,-0.388625,0.719780,-0.487617
320414.312284,-3.646632,0.545916,0.602866,0.313392,-0.397414,0.712889,-0.485424
320414.346103,-3.605597,0.524095,0.597645,0.316700,-0.407698,0.704791,-0.486572
